"","X1","X2","X3","X4","X5","max"
"text1350",0.0305732484076433,0.0101910828025478,0.137579617834395,0.770700636942675,0.0509554140127389,4
"text1351",0.164383561643836,0.10958904109589,0.420091324200913,0.223744292237443,0.0821917808219178,3
"text1352",0.0731958762886598,0.0185567010309278,0.812371134020619,0.0247422680412371,0.0711340206185567,3
"text1353",0.135365853658537,0.0548780487804878,0.604878048780488,0.125609756097561,0.0792682926829268,3
"text1354",0.214871194379391,0.00468384074941452,0.712822014051522,0.00761124121779859,0.0600117096018735,3
"text1355",0.0445037828215398,0.00667556742323097,0.661326212728082,0.056964842011571,0.230529595015576,3
"text1356",0.0546875,0.0546875,0.6015625,0.19140625,0.09765625,3
"text1357",0.0919148578159179,0.148620225475349,0.540089180548544,0.215337371697796,0.00403836446239273,3
"text1358",0.277642474427667,0.0482221139795421,0.271310277642474,0.265465172917681,0.137359961032635,1
"text1359",0.59537037037037,0.012962962962963,0.283333333333333,0.0759259259259259,0.0324074074074074,1
"text1360",0.0308566788469346,0.0133982947624848,0.395858708891596,0.0332927324401137,0.526593585058871,5
"text1361",0.0819255222524977,0.0350590372388737,0.630517711171662,0.156039963669391,0.0964577656675749,3
"text1362",0.175531914893617,0.0797872340425532,0.521276595744681,0.111702127659574,0.111702127659574,3
"text1363",0.0742115027829314,0.0296846011131725,0.432282003710575,0.150278293135436,0.313543599257885,3
"text1364",0.100303951367781,0.0547112462006079,0.559270516717325,0.103343465045593,0.182370820668693,3
"text1365",0.0252231679468549,0.00685073697321985,0.515050861532074,0.424019099024289,0.0288561345235624,3
"text1366",0.445750673524369,0.280798432525104,0.192995346558903,0.0335537594905707,0.0469017879010531,1
"text1367",0.0528846153846154,0.793269230769231,0.0480769230769231,0.0528846153846154,0.0528846153846154,2
"text1368",0.346938775510204,0.0561224489795918,0.341836734693878,0.13265306122449,0.122448979591837,1
"text1369",0.349049429657795,0.0828897338403042,0.397718631178707,0.143726235741445,0.026615969581749,3
"text1370",0.130508474576271,0.0389830508474576,0.161016949152542,0.359322033898305,0.310169491525424,4
"text1371",0.0809341010876519,0.0227127319257837,0.805822136916187,0.04510556621881,0.0454254638515675,3
"text1372",0.480188477189976,0.00228457199971443,0.137931034482759,0.33775969158278,0.0418362247447705,1
"text1373",0.0132415806485247,0.103326034824314,0.709310812219789,0.169221144823272,0.00490042748409968,3
"text1374",0.0201499531396439,0.00937207122774133,0.889878163074039,0.0487347703842549,0.0318650421743205,3
"text1375",0.0398281921124561,0.0093713393205779,0.422491214369387,0.0515423662631784,0.476766887934401,5
"text1376",0.0251704247509177,0.0125852123754588,0.775563712637651,0.164132144729942,0.0225485055060304,3
"text1377",0.0886524822695035,0.049645390070922,0.585106382978723,0.0886524822695035,0.187943262411348,3
"text1378",0.0899088337000943,0.00628733102797862,0.754479723357435,0.0559572461490097,0.0933668657654826,3
"text1379",0.242870952150797,0.120347994200097,0.238037699371677,0.0316578057032383,0.36708554857419,5
"text1380",0.0627376425855513,0.0285171102661597,0.768060836501901,0.064638783269962,0.0760456273764259,3
"text1381",0.199195171026157,0.03420523138833,0.490945674044266,0.207243460764588,0.06841046277666,3
"text1382",0.0308315166614762,0.00840859545312987,0.791030831516661,0.130488944254126,0.039240112114606,3
"text1383",0.118483412322275,0.0355450236966825,0.554502369668246,0.144549763033175,0.146919431279621,3
"text1384",0.0773684210526316,0.0515789473684211,0.521578947368421,0.07,0.279473684210526,3
"text1385",0.577345731191885,0.0456466610312764,0.139475908706678,0.0338123415046492,0.203719357565511,1
"text1386",0.143448275862069,0.0193103448275862,0.657931034482759,0.0855172413793103,0.0937931034482759,3
"text1387",0.470095238095238,0.008,0.292190476190476,0.0525714285714286,0.177142857142857,1
"text1388",0.139130434782609,0.526086956521739,0.152173913043478,0.11304347826087,0.0695652173913043,2
"text1389",0.0564635958395245,0.0208023774145617,0.827637444279346,0.0520059435364042,0.0430906389301634,3
"text1390",0.955435439975809,0.000831569398246144,0.0302010885999395,0.00623677048684608,0.00729513153915936,1
"text1391",0.241325536062378,0.00740740740740741,0.632748538011696,0.0916179337231969,0.0269005847953216,3
"text1392",0.0742009132420091,0.021689497716895,0.552511415525114,0.0970319634703196,0.254566210045662,3
"text1393",0.0271317829457364,0.0116279069767442,0.299310938845823,0.0637381567614126,0.598191214470284,5
"text1394",0.021671826625387,0.010061919504644,0.356424148606811,0.311919504643963,0.299922600619195,3
"text1395",0.0479153702551338,0.146857498444306,0.587429993777225,0.172370877411325,0.04542626011201,3
"text1396",0.0631127450980392,0.144607843137255,0.71875,0.0416666666666667,0.0318627450980392,3
"text1397",0.0286986640277091,0.0103908955962395,0.868876793666502,0.0435428005937655,0.0484908461157843,3
"text1398",0.080168776371308,0.0337552742616034,0.521097046413502,0.113924050632911,0.251054852320675,3
"text1399",0.201754385964912,0.131578947368421,0.350877192982456,0.157894736842105,0.157894736842105,3
"text1400",0.0447761194029851,0.01413982717989,0.609583660644148,0.146897093479969,0.184603299293009,3
"text1401",0.306930693069307,0.099009900990099,0.381188118811881,0.0792079207920792,0.133663366336634,3
"text1402",0.0469897209985316,0.0939794419970631,0.456681350954479,0.18942731277533,0.212922173274596,3
"text1403",0.0820969337289812,0.19782393669634,0.594460929772502,0.0474777448071217,0.0781404549950544,3
"text1404",0.052475666525603,0.00465509944985188,0.812738044858231,0.0230639018197207,0.107067287346593,3
"text1405",0.341409691629956,0.0387665198237885,0.094273127753304,0.506167400881057,0.0193832599118943,4
"text1406",0.0150722471350274,0.00348779272546089,0.00921773791728949,0.3248629795715,0.647359242650722,5
"text1407",0.464305789769533,0.0106801573917931,0.0421585160202361,0.384485666104553,0.0983698707138842,1
"text1408",0.076499388004896,0.00504895960832313,0.486383108935129,0.027233782129743,0.404834761321909,3
"text1409",0.197335553705246,0.19067443796836,0.469608659450458,0.127393838467943,0.0149875104079933,3
"text1410",0.0325497287522604,0.0596745027124774,0.395117540687161,0.0370705244122966,0.475587703435805,5
"text1411",0.0423340961098398,0.208237986270023,0.040045766590389,0.231121281464531,0.478260869565217,5
"text1412",0.0936708860759494,0.0379746835443038,0.635443037974683,0.129113924050633,0.10379746835443,3
"text1413",0.0427457098283931,0.0131045241809672,0.653666146645866,0.231201248049922,0.0592823712948518,3
"text1414",0.0782778864970646,0.0273972602739726,0.604696673189824,0.215264187866928,0.0743639921722113,3
"text1415",0.137009365463538,0.212143533620962,0.523624118699358,0.0631379564348101,0.0640850257813322,3
"text1416",0.0086035737921906,0.952349437458637,0.0086035737921906,0.0198544010589014,0.0105890138980807,2
"text1417",0.237273991655076,0.215020862308762,0.179415855354659,0.341029207232267,0.027260083449235,4
"text1418",0.00130301422937663,0.000541961670625677,0.000611148266875764,0.00582320518438228,0.99172067064874,5
"text1419",0.0446650124069479,0.0223325062034739,0.538461538461538,0.112903225806452,0.281637717121588,3
"text1420",0.0543259557344064,0.0362173038229376,0.24748490945674,0.603621730382294,0.0583501006036217,4
"text1421",0.0412371134020619,0.0242268041237113,0.844329896907216,0.0237113402061856,0.0664948453608247,3
"text1422",0.0659630606860158,0.222955145118734,0.406332453825858,0.151715039577836,0.153034300791557,3
"text1423",0.0574826560951437,0.0158572844400396,0.801288404360753,0.0406342913776016,0.0847373637264618,3
"text1424",0.0754716981132075,0.059748427672956,0.641509433962264,0.138364779874214,0.0849056603773585,3
"text1425",0.0641025641025641,0.0170940170940171,0.554700854700855,0.115384615384615,0.248717948717949,3
"text1426",0.0593161200279135,0.0104675505931612,0.708304256803908,0.101186322400558,0.120725750174459,3
"text1427",0.0363761153054221,0.155799588194921,0.549759780370625,0.208647906657515,0.0494166094715168,3
"text1428",0.0527659574468085,0.0170212765957447,0.80936170212766,0.0553191489361702,0.065531914893617,3
"text1429",0.0819047619047619,0.0495238095238095,0.0952380952380952,0.184761904761905,0.588571428571429,5
"text1430",0.0547945205479452,0.0424657534246575,0.684931506849315,0.0849315068493151,0.132876712328767,3
"text1431",0.112068965517241,0.0366379310344828,0.599137931034483,0.127155172413793,0.125,3
"text1432",0.0312123403229694,0.00385635092793444,0.220776090624247,0.303446613641841,0.440708604483008,5
"text1433",0.0877702484672475,0.0293643110680865,0.549209422394321,0.276540819619232,0.0571151984511133,3
"text1434",0.125391849529781,0.0595611285266458,0.601880877742947,0.0940438871473354,0.119122257053292,3
"text1435",0.314269208549971,0.0346620450606586,0.537261698440208,0.0883882149046794,0.025418833044483,3
"text1436",0.155778894472362,0.0402010050251256,0.547738693467337,0.092964824120603,0.163316582914573,3
"text1437",0.0743362831858407,0.031858407079646,0.773451327433628,0.0548672566371681,0.0654867256637168,3
"text1438",0.2,0.09,0.49,0.105,0.115,3
"text1439",0.143504220712374,0.0843113032736257,0.258801729462631,0.38130533250978,0.132077414041589,4
"text1440",0.0427672955974843,0.0264150943396226,0.481761006289308,0.0389937106918239,0.410062893081761,3
"text1441",0.0125728304201165,0.00643974241030359,0.436982520699172,0.398344066237351,0.145660840233057,3
"text1442",0.113744075829384,0.0663507109004739,0.417061611374408,0.246445497630332,0.156398104265403,3
"text1443",0.412526997840173,0.0226781857451404,0.415766738660907,0.109071274298056,0.0399568034557235,3
"text1444",0.127329192546584,0.192546583850932,0.411490683229814,0.184782608695652,0.0838509316770186,3
"text1445",0.107044198895028,0.00506445672191529,0.745165745856354,0.121316758747698,0.0214088397790055,3
"text1446",0.0972644376899696,0.0395136778115502,0.653495440729483,0.124620060790274,0.0851063829787234,3
"text1447",0.0137931034482759,0.929655172413793,0.0179310344827586,0.0206896551724138,0.0179310344827586,2
"text1448",0.0693498452012384,0.0306501547987616,0.660061919504644,0.0479876160990712,0.191950464396285,3
"text1449",0.0741389375364857,0.0291885580852306,0.734384121424402,0.0589608873321658,0.103327495621716,3
"text1450",0.144542772861357,0.286135693215339,0.273352999016716,0.143559488692232,0.152409046214356,2
"text1451",0.142728093947606,0.167118337850045,0.552845528455285,0.0523938572719061,0.0849141824751581,3
"text1452",0.0576470588235294,0.0117647058823529,0.789117647058823,0.0367647058823529,0.104705882352941,3
"text1453",0.0297583971714791,0.00500883912787272,0.701826753093695,0.184737772539776,0.0786682380671774,3
"text1454",0.450528598536189,0.0577392247221469,0.388994307400379,0.0872865275142315,0.0154513418270534,1
"text1455",0.530400205233453,0.00692662904053361,0.166367367880965,0.170856849666496,0.125448948178553,1
"text1456",0.186746987951807,0.0783132530120482,0.457831325301205,0.126506024096386,0.150602409638554,3
"text1457",0.130201342281879,0.0348993288590604,0.636241610738255,0.119463087248322,0.0791946308724832,3
"text1458",0.103139013452915,0.0426008968609865,0.533632286995516,0.116591928251121,0.204035874439462,3
"text1459",0.0477673935617861,0.0259605399792316,0.565939771547248,0.0996884735202492,0.260643821391485,3
"text1460",0.112328767123288,0.0438356164383562,0.632876712328767,0.10958904109589,0.101369863013699,3
"text1461",0.0313846153846154,0.00830769230769231,0.893230769230769,0.0366153846153846,0.0304615384615385,3
"text1462",0.436708860759494,0.0474683544303797,0.151898734177215,0.272151898734177,0.0917721518987342,1
"text1463",0.0868544600938967,0.0751173708920188,0.68075117370892,0.0962441314553991,0.0610328638497653,3
"text1464",0.149390243902439,0.0518292682926829,0.524390243902439,0.155487804878049,0.11890243902439,3
"text1465",0.310850439882698,0.0285923753665689,0.0967741935483871,0.506598240469208,0.0571847507331378,4
"text1466",0.0617647058823529,0.173529411764706,0.555882352941176,0.0794117647058823,0.129411764705882,3
"text1467",0.124106230847804,0.344739530132789,0.431052093973442,0.0408580183861083,0.059244126659857,3
"text1468",0.0659340659340659,0.0137362637362637,0.783653846153846,0.0652472527472528,0.0714285714285714,3
"text1469",0.21160409556314,0.00887372013651877,0.617064846416382,0.114675767918089,0.0477815699658703,3
"text1470",0.0146568954030646,0.00710637352875861,0.850322007550522,0.0870530757272929,0.040861647790362,3
"text1471",0.204283360790774,0.028006589785832,0.57331136738056,0.0774299835255354,0.116968698517298,3
"text1472",0.0699523052464229,0.027027027027027,0.17329093799682,0.399046104928458,0.330683624801272,4
"text1473",0.117647058823529,0.0931372549019608,0.406862745098039,0.245098039215686,0.137254901960784,3
"text1474",0.0494505494505494,0.452991452991453,0.129426129426129,0.12026862026862,0.247863247863248,2
"text1475",0.174242424242424,0.166666666666667,0.265151515151515,0.204545454545455,0.189393939393939,3
"text1476",0.203628117913832,0.00612244897959184,0.662358276643991,0.108843537414966,0.019047619047619,3
"text1477",0.15530303030303,0.0378787878787879,0.679924242424242,0.0454545454545455,0.0814393939393939,3
"text1478",0.157232704402516,0.0377358490566038,0.531446540880503,0.19811320754717,0.0754716981132075,3
"text1479",0.0247083047357584,0.0130404941660947,0.814344543582704,0.119423472889499,0.0284831846259437,3
"text1480",0.0706199460916442,0.0231805929919137,0.257681940700809,0.614016172506739,0.0345013477088949,4
"text1481",0.0690394511149228,0.0844768439108062,0.0566037735849057,0.624785591766724,0.165094339622642,4
"text1482",0.106796116504854,0.592233009708738,0.0970873786407767,0.0970873786407767,0.106796116504854,2
"text1483",0.156171284634761,0.0377833753148615,0.634760705289673,0.0680100755667506,0.103274559193955,3
"text1484",0.171171171171171,0.0281531531531532,0.65990990990991,0.0518018018018018,0.088963963963964,3
"text1485",0.171152101602661,0.305009575647616,0.179014212276988,0.13284951113799,0.211974599334744,2
"text1486",0.136222910216718,0.043343653250774,0.65015479876161,0.114551083591331,0.0557275541795666,3
"text1487",0.532818532818533,0.00526500526500526,0.0247455247455247,0.413478413478413,0.0236925236925237,1
"text1488",0.074468085106383,0.0340425531914894,0.763829787234043,0.0659574468085106,0.0617021276595745,3
"text1489",0.33436754176611,0.0140811455847255,0.529832935560859,0.0883054892601432,0.0334128878281623,3
"text1490",0.179892280071813,0.321005385996409,0.174147217235189,0.188150807899461,0.136804308797127,2
"text1491",0.0518134715025907,0.647668393782383,0.10880829015544,0.077720207253886,0.113989637305699,2
"text1492",0.131297709923664,0.0564885496183206,0.435114503816794,0.189312977099237,0.187786259541985,3
"text1493",0.343813387423935,0.129817444219067,0.258620689655172,0.0385395537525355,0.22920892494929,1
"text1494",0.0169322709163347,0.00821713147410359,0.299053784860558,0.62101593625498,0.0547808764940239,4
"text1495",0.149294617175729,0.00424599369949322,0.242980413641967,0.244487056567593,0.358991918915217,5
"text1496",0.640806609718527,0.00406105587452738,0.0155440414507772,0.322083741772861,0.0175045511833077,1
"text1497",0.0484276729559748,0.0163522012578616,0.786163522012579,0.0647798742138365,0.0842767295597484,3
"text1498",0.0399556048834628,0.0221975582685905,0.750277469478357,0.0621531631520533,0.125416204217536,3
"text1499",0.0395560614684121,0.0147979510529311,0.66306203756403,0.221400113830393,0.0611838360842345,3
"text1500",0.0953021941041863,0.0115762552160452,0.719343114820299,0.0336519046978059,0.140126531161664,3
"text1501",0.119617224880383,0.0861244019138756,0.555023923444976,0.110047846889952,0.129186602870813,3
"text1502",0.628342002007482,0.00155123642668127,0.0351309426042522,0.254129026371019,0.0808467925905648,1
"text1503",0.626334519572954,0.0201660735468565,0.204033214709371,0.0640569395017794,0.0854092526690391,1
"text1504",0.158163265306122,0.076530612244898,0.448979591836735,0.214285714285714,0.102040816326531,3
"text1505",0.130890052356021,0.0680628272251309,0.413612565445026,0.183246073298429,0.204188481675393,3
"text1506",0.116071428571429,0.0505952380952381,0.580357142857143,0.12797619047619,0.125,3
"text1507",0.088477366255144,0.0226337448559671,0.767489711934156,0.0823045267489712,0.0390946502057613,3
"text1508",0.592046470062556,0.0120643431635389,0.0612153708668454,0.294906166219839,0.0397676496872207,1
"text1509",0.13882863340564,0.412147505422993,0.182212581344902,0.0715835140997831,0.195227765726681,2
"text1510",0.184679472344365,0.0143485304327702,0.268919231659338,0.188845174728072,0.343207590835455,5
"text1511",0.0806962025316456,0.0348101265822785,0.599683544303797,0.188291139240506,0.0965189873417722,3
"text1512",0.427442557847388,0.00449811565425295,0.160473315232808,0.391903391822345,0.0156826194432062,1
"text1513",0.0920369301788806,0.542604346989806,0.0469321023273706,0.0370263512213887,0.281400269282554,2
"text1514",0.123222748815166,0.0710900473933649,0.578199052132701,0.118483412322275,0.109004739336493,3
"text1515",0.096551724137931,0.0448275862068966,0.589655172413793,0.148275862068966,0.120689655172414,3
"text1516",0.14176245210728,0.0842911877394636,0.590038314176245,0.10727969348659,0.0766283524904215,3
"text1517",0.0438675022381379,0.049686660698299,0.753804834377798,0.0599820948970457,0.0926589077887198,3
"text1518",0.112609786700125,0.151819322459222,0.563989962358846,0.136449184441656,0.0351317440401506,3
"text1519",0.09375,0.09375,0.182291666666667,0.515625,0.114583333333333,4
"text1520",0.170721297481861,0.058898847631242,0.152795561246265,0.578745198463508,0.0388390951771233,4
"text1521",0.0615796519410977,0.0207496653279786,0.801874163319946,0.0796519410977242,0.036144578313253,3
"text1522",0.27717609306057,0.0441235459286001,0.447653429602888,0.208985158443642,0.0220617729643,3
"text1523",0.0734265734265734,0.048951048951049,0.437062937062937,0.185314685314685,0.255244755244755,3
"text1524",0.0564081294068851,0.104935711323102,0.605143094151804,0.0443799253421817,0.189133139776027,3
"text1525",0.087248322147651,0.0425055928411633,0.507829977628635,0.12751677852349,0.23489932885906,3
"text1526",0.0724299065420561,0.345794392523364,0.327102803738318,0.11214953271028,0.142523364485981,2
"text1527",0.0139553429027113,0.0538277511961723,0.320175438596491,0.0494417862838915,0.562599681020734,5
"text1528",0.862777321281841,0.0139687756778965,0.076417419884963,0.0172555464256368,0.0295809367296631,1
"text1529",0.0808080808080808,0.095959595959596,0.616161616161616,0.095959595959596,0.111111111111111,3
"text1530",0.838758719370417,0.00118494008227508,0.00583527097120372,0.127973528885709,0.0262475406903953,1
"text1531",0.0286080273270709,0.0120979220039852,0.743524053515514,0.0397096498719044,0.176060347281526,3
"text1532",0.0662251655629139,0.728476821192053,0.0662251655629139,0.0728476821192053,0.0662251655629139,2
"text1533",0.191281138790036,0.0240213523131673,0.365658362989324,0.369217081850534,0.0498220640569395,4
"text1534",0.023859649122807,0.00584795321637427,0.672046783625731,0.278362573099415,0.0198830409356725,3
"text1535",0.0258708365115688,0.00508517670989067,0.219679633867277,0.360729722857869,0.388634630053394,5
"text1536",0.0185517654099342,0.0107719928186715,0.927588270496709,0.0239377618192699,0.0191502094554159,3
"text1537",0.4736,0.01952,0.10624,0.32864,0.072,1
"text1538",0.0208188757807078,0.0322692574600972,0.875433726578765,0.0440666204024983,0.027411519777932,3
"text1539",0.684153005464481,0.0808743169398907,0.13879781420765,0.053551912568306,0.0426229508196721,1
"text1540",0.143884892086331,0.100719424460432,0.20863309352518,0.302158273381295,0.244604316546763,4
"text1541",0.159247889485802,0.00844205679201842,0.446661550268611,0.285111281657713,0.100537221795856,3
"text1542",0.295774647887324,0.0516431924882629,0.28169014084507,0.220657276995305,0.150234741784038,1
"text1543",0.159817351598174,0.0776255707762557,0.324200913242009,0.200913242009132,0.237442922374429,3
"text1544",0.103448275862069,0.0911330049261084,0.443349753694581,0.17487684729064,0.187192118226601,3
"text1545",0.427368421052632,0.0589473684210526,0.113684210526316,0.244210526315789,0.155789473684211,1
"text1546",0.119877914150269,0.00279238911617638,0.26547178388207,0.595752970972141,0.0161049418793428,4
"text1547",0.0754245754245754,0.0454545454545455,0.746253746253746,0.0529470529470529,0.0799200799200799,3
"text1548",0.0323581560283688,0.0150709219858156,0.418882978723404,0.467641843971631,0.0660460992907801,4
"text1549",0.128,0.08,0.412,0.18,0.2,3
"text1550",0.0332545311268716,0.00504334121355398,0.199211977935382,0.733806146572104,0.0286840031520883,4
"text1551",0.0586466165413534,0.0255639097744361,0.762406015037594,0.0541353383458647,0.0992481203007519,3
"text1552",0.317233602706258,0.190377748543507,0.192820898327382,0.21424544258598,0.0853223078368728,1
"text1553",0.0280712345306369,0.00452761847268337,0.388469664956233,0.024147298520978,0.554784183519469,5
"text1554",0.172413793103448,0.0804597701149425,0.488505747126437,0.149425287356322,0.109195402298851,3
"text1555",0.0718849840255591,0.023961661341853,0.803514376996805,0.0463258785942492,0.0543130990415335,3
"text1556",0.159841479524439,0.491413474240423,0.100396301188904,0.114927344782034,0.133421400264201,2
"text1557",0.569875776397516,0.016304347826087,0.0683229813664596,0.315217391304348,0.0302795031055901,1
"text1558",0.0452991452991453,0.00484330484330484,0.707407407407407,0.043019943019943,0.199430199430199,3
"text1559",0.0726495726495727,0.136752136752137,0.534188034188034,0.162393162393162,0.094017094017094,3
"text1560",0.255542833350682,0.00523923527983068,0.0198466396030672,0.6982061691128,0.0211651226536206,4
"text1561",0.117924528301887,0.0400943396226415,0.672169811320755,0.089622641509434,0.080188679245283,3
"text1562",0.0404624277456647,0.0158959537572254,0.357658959537572,0.217485549132948,0.36849710982659,5
"text1563",0.476973684210526,0.101973684210526,0.125,0.144736842105263,0.151315789473684,1
"text1564",0.0778947368421053,0.02,0.678947368421053,0.123157894736842,0.1,3
"text1565",0.0630652070442646,0.00642551166111375,0.301285102332223,0.285102332222751,0.344121846739648,5
"text1566",0.39050901378579,0.0135206786850477,0.139183457051962,0.432396606574761,0.024390243902439,4
"text1567",0.0264679038637055,0.00851840584119258,0.851536355339215,0.0349863097048981,0.0784910252509887,3
"text1568",0.0205656307907288,0.00972082991585407,0.685105865913302,0.0170114523527446,0.26759622102737,3
"text1569",0.178217821782178,0.103960396039604,0.435643564356436,0.108910891089109,0.173267326732673,3
"text1570",0.0587431693989071,0.0245901639344262,0.308743169398907,0.157103825136612,0.450819672131148,5
"text1571",0.0395311879221295,0.00754866905045689,0.850615812475169,0.0411203814064362,0.0611839491458085,3
"text1572",0.0136887235910946,0.000671522289374451,0.375587582003203,0.0979905986879488,0.51206157342838,5
"text1573",0.0966767371601208,0.0483383685800604,0.673716012084592,0.0664652567975831,0.114803625377644,3
"text1574",0.0160594439117929,0.0119846596356663,0.813279002876318,0.0162991371045062,0.142377756471716,3
"text1575",0.0177304964539007,0.00730079265748853,0.646850229453483,0.251981643721318,0.0761368377138089,3
"text1576",0.0185716236515089,0.00368701351904957,0.704765806363512,0.205653420729209,0.0673221357367199,3
"text1577",0.254237288135593,0.0542372881355932,0.484745762711864,0.088135593220339,0.11864406779661,3
"text1578",0.564675227991811,0.0642099385817979,0.0470872882933184,0.0841243253303555,0.239903219802717,1
"text1579",0.457986546573937,0.01425151066013,0.00866491848135902,0.342492304184244,0.176604720100331,1
"text1580",0.016945649927671,0.00557966522008679,0.589791279189915,0.0400909278776607,0.347592477784666,3
"text1581",0.0181924882629108,0.0108568075117371,0.682218309859155,0.239730046948357,0.0490023474178404,3
"text1582",0.0368421052631579,0.00717703349282297,0.151674641148325,0.733014354066986,0.0712918660287081,4
"text1583",0.107954545454545,0.0454545454545455,0.571022727272727,0.147727272727273,0.127840909090909,3
"text1584",0.173336867214418,0.232441028359396,0.492446329181023,0.0712960508878876,0.0304797243572754,3
"text1585",0.710396433688903,0.00334341665339914,0.209202356312689,0.0401209998407897,0.0369367935042191,1
"text1586",0.0851485148514852,0.144554455445545,0.56039603960396,0.154455445544554,0.0554455445544554,3
"text1587",0.0385164051355207,0.0242510699001427,0.736091298145506,0.101283880171184,0.0998573466476462,3
"text1588",0.156756756756757,0.0864864864864865,0.486486486486487,0.156756756756757,0.113513513513514,3
"text1589",0.0410415375077495,0.0561686298822071,0.318784872907626,0.450340979541228,0.13366398016119,4
"text1590",0.205602910038547,0.00336608936424344,0.619251859492915,0.00206308702969759,0.169716054074597,3
"text1591",0.0403031346882535,0.00688942473303479,0.896314157767826,0.0378918360316914,0.0186014467791939,3
"text1592",0.134642356241234,0.0238429172510519,0.715287517531557,0.0462833099579243,0.0799438990182328,3
"text1593",0.0588235294117647,0.0367647058823529,0.762254901960784,0.071078431372549,0.071078431372549,3
"text1594",0.0312677657760091,0.0102330869812393,0.854462762933485,0.0505969300739056,0.053439454235361,3
"text1595",0.0194664744051911,0.0129776496034607,0.871665465032444,0.0410958904109589,0.0547945205479452,3
"text1596",0.0919117647058824,0.0386029411764706,0.573529411764706,0.189338235294118,0.106617647058824,3
"text1597",0.0753638253638254,0.0145530145530146,0.826403326403326,0.0420997920997921,0.0415800415800416,3
"text1598",0.162790697674419,0.201550387596899,0.341085271317829,0.0930232558139535,0.201550387596899,3
"text1599",0.151020408163265,0.0571428571428571,0.571428571428571,0.118367346938776,0.102040816326531,3
"text1600",0.180327868852459,0.0266393442622951,0.577868852459016,0.0942622950819672,0.120901639344262,3
"text1601",0.546949602122016,0.00725022104332449,0.195755968169761,0.217860300618921,0.032183908045977,1
"text1602",0.0224242424242424,0.00606060606060606,0.797575757575758,0.158787878787879,0.0151515151515152,3
"text1603",0.573033707865168,0.0235955056179775,0.233707865168539,0.098876404494382,0.0707865168539326,1
"text1604",0.0718165359082679,0.00965600482800241,0.553409776704888,0.117380808690404,0.247736873868437,3
"text1605",0.152597402597403,0.020021645021645,0.50487012987013,0.124458874458874,0.198051948051948,3
"text1606",0.0168548258864684,0.007870885673398,0.224439497535379,0.277866115439657,0.472968675465098,5
"text1607",0.15748031496063,0.307086614173228,0.204724409448819,0.173228346456693,0.15748031496063,2
"text1608",0.0273722627737226,0.017639902676399,0.472627737226277,0.0754257907542579,0.406934306569343,3
"text1609",0.0164088138771683,0.0107829348335677,0.647913736521331,0.311767463666198,0.0131270511017346,3
"text1610",0.137085137085137,0.178932178932179,0.415584415584416,0.161616161616162,0.106782106782107,3
"text1611",0.151202749140893,0.0481099656357388,0.108247422680412,0.585910652920962,0.106529209621993,4
"text1612",0.247572815533981,0.0776699029126214,0.160194174757282,0.20873786407767,0.305825242718447,5
"text1613",0.0619546247818499,0.0174520069808028,0.242582897033159,0.556719022687609,0.121291448516579,4
"text1614",0.0939530234882559,0.0104947526236882,0.505247376311844,0.0689655172413793,0.321339330334833,3
"text1615",0.0840909090909091,0.0238636363636364,0.606818181818182,0.0659090909090909,0.219318181818182,3
"text1616",0.133858267716535,0.141732283464567,0.464566929133858,0.149606299212598,0.110236220472441,3
"text1617",0.0652812288231308,0.00542127851818387,0.671560876440027,0.222724192455387,0.0350124237632708,3
"text1618",0.347574123989218,0.00633423180592992,0.0618598382749326,0.580592991913747,0.00363881401617251,4
"text1619",0.0515759312320917,0.0186246418338109,0.835243553008596,0.0472779369627507,0.0472779369627507,3
"text1620",0.184466019417476,0.12621359223301,0.29126213592233,0.242718446601942,0.155339805825243,3
"text1621",0.0404191616766467,0.0269461077844311,0.835329341317365,0.0553892215568862,0.0419161676646707,3
"text1622",0.270656136087485,0.00425273390036452,0.244987849331713,0.316676792223572,0.163426488456865,4
"text1623",0.0714285714285714,0.380952380952381,0.15018315018315,0.258241758241758,0.139194139194139,2
"text1624",0.200470772852099,0.12671635935661,0.511377010592389,0.0129462534327187,0.148489603766183,3
"text1625",0.129989764585466,0.022517911975435,0.593654042988741,0.100307062436029,0.15353121801433,3
"text1626",0.0493900464212458,0.00145741120587283,0.0318471337579618,0.851559969772212,0.0657454388427075,4
"text1627",0.0430862969410594,0.00254911713504103,0.380937577716986,0.339219099726436,0.234207908480477,3
"text1628",0.0520595968448729,0.204031551270815,0.178089395267309,0.210517090271691,0.355302366345311,5
"text1629",0.34581471192173,0.0096630027781133,0.191810605145549,0.370696944075371,0.0820147360792366,4
"text1630",0.0808314087759815,0.0346420323325635,0.309468822170901,0.30715935334873,0.267898383371824,3
"text1631",0.138297872340426,0.0691489361702128,0.468085106382979,0.186170212765957,0.138297872340426,3
"text1632",0.186666666666667,0.0647619047619048,0.537142857142857,0.139047619047619,0.0723809523809524,3
"text1633",0.132075471698113,0.0880503144654088,0.559748427672956,0.113207547169811,0.106918238993711,3
"text1634",0.176600441501104,0.0309050772626932,0.487858719646799,0.147902869757174,0.15673289183223,3
"text1635",0.109624890956673,0.00843268391974411,0.037801686536784,0.760395463797616,0.0837452747891829,4
"text1636",0.117066290550071,0.0282087447108604,0.41607898448519,0.114245416078984,0.324400564174894,3
