"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","max"
"text1285",0.00142785749982152,0.00378382237452702,0.321624901834797,0.0172770757478404,0.00581851931177269,0.00688941243663882,0.00753194831155851,0.00431926893696009,0.000464053687441993,0.144177911044478,0.0777825373027772,0.249767973156279,0.0445848504319269,0.00239166131220104,0.11215820661098,3
"text1286",0.0470006184291899,0.0303030303030303,0.0136054421768707,0.0173160173160173,0.00989486703772418,0.015460729746444,0.0340136054421769,0.0321583178726036,0.0080395794681509,0.0507111935683364,0.0432900432900433,0.644403215831787,0.0117501546072975,0.015460729746444,0.0265924551638837,12
"text1287",0.00374185746717319,0.0186636549277297,0.0947100630868043,0.0129824201147655,0.0548387464777485,0.0649691410839979,0.00127770742781523,0.00288624981461834,0.000114081020340646,0.00843058740317373,0.485996554753186,0.153130953603249,0.0769134239136635,0.0102786999326922,0.0110658589730427,11
"text1288",0.151714077315828,0.180160466812546,0.0269876002917578,0.0291757840991977,0.0685630926331145,0.00948212983223924,0.024799416484318,0.0466812545587163,0.00729394602479942,0.0773158278628738,0.0357403355215171,0.134208606856309,0.132020423048869,0.0357403355215171,0.0401167031363968,2
"text1289",0.00696677384780279,0.19949088960343,0.0230439442658092,0.0246516613076099,0.0142015005359057,0.6255359056806,0.0113879957127546,0.0037513397642015,0.00254555198285102,0.00415326902465166,0.0306806002143623,0.00736870310825295,0.0334941050375134,0.00736870310825295,0.00535905680600214,6
"text1290",0.0205673758865248,0.0152482269503546,0.025886524822695,0.00886524822695036,0.0184397163120567,0.0205673758865248,0.0131205673758865,0.0131205673758865,0.00354609929078014,0.0386524822695035,0.0471631205673759,0.564184397163121,0.139716312056738,0.0131205673758865,0.0578014184397163,12
"text1291",0.00306147440607397,0.0111437668381092,0.0155522899828557,0.0390644134215038,0.00820475140827823,0.00526573597844722,0.00416360519226059,0.0140827822679402,0.00159196669115846,0.179769777124663,0.0809453832965956,0.584986529512613,0.0225324516287044,0.00893950526573598,0.02069556698506,12
"text1292",0.0205920205920206,0.325611325611326,0.0128700128700129,0.0205920205920206,0.0128700128700129,0.0669240669240669,0.0321750321750322,0.0283140283140283,0.0128700128700129,0.036036036036036,0.167310167310167,0.101673101673102,0.0283140283140283,0.0244530244530245,0.109395109395109,2
"text1293",0.00899165061014772,0.0350032113037893,0.00995504174694926,0.0263326910725755,0.0263326910725755,0.00513808606294155,0.0176621708413616,0.00995504174694926,0.00321130378933847,0.01669877970456,0.00995504174694926,0.37893384714194,0.0802825947334618,0.0350032113037893,0.336544637122672,12
"text1294",0.00795107033639144,0.0556574923547401,0.0171253822629969,0.0152905198776758,0.0134556574923547,0.018960244648318,0.00978593272171254,0.00611620795107034,0.00611620795107034,0.00611620795107034,0.00795107033639144,0.435474006116208,0.0593272171253823,0.0281345565749235,0.312538226299694,12
"text1295",0.0123114804555248,0.0243151738996614,0.0400123114804555,0.0169282856263466,0.00677131425053863,0.0104647583871961,0.0196983687288396,0.0169282856263466,0.00400123114804555,0.196060326254232,0.056632810095414,0.311480455524777,0.0326254232071407,0.226531240381656,0.0252385349338258,12
"text1296",0.073598369011213,0.115800203873598,0.00326197757390418,0.0962283384301733,0.0118246687054026,0.0228338430173293,0.00509683995922528,0.00754332313965341,0.00326197757390418,0.0142711518858308,0.492558613659531,0.0705402650356779,0.00387359836901121,0.0289500509683996,0.0503567787971458,11
"text1297",0.0137741046831956,0.0716253443526171,0.0232192050373869,0.00550964187327824,0.0155450609996065,0.00846123573396301,0.0072805981896891,0.464187327823691,0.00255804801259347,0.0102321920503739,0.184966548602912,0.0657221566312475,0.0905155450609996,0.0125934671389217,0.0238095238095238,8
"text1298",0.0111487758945386,0.0208662900188324,0.264708097928437,0.0186064030131827,0.0131826741996234,0.00753295668549906,0.0095668549905838,0.00301318267419962,0.000753295668549906,0.0868549905838041,0.168436911487759,0.285725047080979,0.0231261770244821,0.00888888888888889,0.0775894538606403,12
"text1299",0.0156164318241423,0.0381470090360728,0.026488329399423,0.00152588036144291,0.00553131631023055,0.0108242138139856,0.00574589323605846,0.00495911117468946,0.000524521374246001,0.0285625730157595,0.131487971771213,0.602341272679589,0.103664497055528,0.00431538039720573,0.0202655985504137,12
"text1300",0.0840445708866761,0.0307017543859649,0.00972024656235182,0.00936462778568042,0.0086533902323376,0.00509720246562352,0.0086533902323376,0.428639165481271,0.00118539592223803,0.0936462778568042,0.00616405879563774,0.149834044570887,0.00331910858226648,0.00723091512565197,0.153745851114272,8
"text1301",0.00647134957053771,0.0368278621014237,0.0414166372514413,0.00541240145899518,0.0636545475938346,0.37498529238734,0.00647134957053771,0.0092952112013178,0.00152959171667255,0.0361218966937287,0.103541593128603,0.268031533121544,0.0287092599129309,0.0138839863513355,0.00364748793975762,6
"text1302",0.0729166666666667,0.0461309523809524,0.188988095238095,0.0238095238095238,0.0327380952380952,0.0416666666666667,0.068452380952381,0.0907738095238095,0.0193452380952381,0.0773809523809524,0.0505952380952381,0.037202380952381,0.113095238095238,0.113095238095238,0.0238095238095238,3
"text1303",0.023019943019943,0.033960113960114,0.0141310541310541,0.01002849002849,0.0151566951566952,0.0110541310541311,0.0049002849002849,0.00319088319088319,0.00250712250712251,0.592592592592593,0.021994301994302,0.0883190883190883,0.0780626780626781,0.0763532763532764,0.0247293447293447,10
"text1304",0.0302128466599559,0.00176521219017608,0.0264490057916466,0.00154638423271624,0.0164266853399857,0.00159014982420821,0.0742410317008768,0.0938042510977869,0.00211533692211184,0.00320947670941106,0.00159014982420821,0.0138882810334515,0.710811559951566,0.0058354121989292,0.0165142165229696,13
"text1305",0.00992363453114703,0.0124820715587084,0.0589991084234601,0.00515563825250998,0.00434159010737683,0.00259720122494864,0.0016668604876536,0.00364383455440555,0.00062022715819669,0.0766755824320658,0.0170174826530217,0.559871302864674,0.208783967127961,0.00550451602899562,0.0327169825948754,12
"text1306",0.122731297034086,0.0623063302346171,0.0327578574590527,0.00586542718016822,0.0694444444444444,0.0455400619743249,0.00818946436476317,0.0508521469676848,0.000553342186808322,0.00304338202744577,0.0120075254537406,0.064962372731297,0.0470340858787074,0.436476316954405,0.0382359451084551,14
"text1307",0.095539481615431,0.367239300783605,0.0914707655213984,0.0521398432790838,0.0110006027727547,0.00602772754671489,0.0245629897528632,0.00376732971669681,0.00195901145268234,0.029535864978903,0.119499698613623,0.00647980711271851,0.0675105485232068,0.0426461723930078,0.0806208559373116,2
"text1308",0.00450363507688348,0.0168564627163353,0.00643376439554784,0.0488966094061635,0.00990799716914367,0.00431062214501705,0.00392459628128418,0.0106800488966094,0.000836389371421219,0.0205237084217976,0.0212957601492633,0.766325677153703,0.0290162774239207,0.00353857041755131,0.0529498809753587,12
"text1309",0.0197101449275362,0.0684057971014493,0.0144927536231884,0.0179710144927536,0.0231884057971014,0.0179710144927536,0.016231884057971,0.0214492753623188,0.00579710144927536,0.0353623188405797,0.0979710144927536,0.60927536231884,0.00579710144927536,0.016231884057971,0.0301449275362319,12
"text1310",0.0343642611683849,0.0549828178694158,0.0446735395189004,0.0446735395189004,0.0962199312714777,0.0343642611683849,0.0343642611683849,0.0652920962199313,0.0343642611683849,0.116838487972509,0.0652920962199313,0.106529209621993,0.106529209621993,0.106529209621993,0.0549828178694158,10
"text1311",0.00452898550724638,0.00996376811594203,0.00452898550724638,0.00452898550724638,0.00588768115942029,0.00452898550724638,0.00452898550724638,0.0072463768115942,0.923007246376812,0.00452898550724638,0.00452898550724638,0.00588768115942029,0.00452898550724638,0.00588768115942029,0.00588768115942029,9
"text1312",0.0248062015503876,0.145736434108527,0.131782945736434,0.0434108527131783,0.0527131782945736,0.048062015503876,0.0434108527131783,0.0434108527131783,0.0201550387596899,0.0341085271317829,0.141085271317829,0.0945736434108527,0.0573643410852713,0.0387596899224806,0.0806201550387597,2
"text1313",0.00349744417541028,0.220608017218187,0.204465967177832,0.0470809792843691,0.00995426419155233,0.0147968792036589,0.0139897767016411,0.0139897767016411,0.00269034167339252,0.0842076943771859,0.181059994619317,0.11164917944579,0.034167339252085,0.0164110842076944,0.0414312617702448,2
"text1314",0.010848928668294,0.0279359913208571,0.0141036072687822,0.0287496609709791,0.0059669107675617,0.00515324111743965,0.00352590181719555,0.010848928668294,0.0027122321670735,0.0791971792785462,0.32655275291565,0.434770816381882,0.0279359913208571,0.0149172769189043,0.00678058041768375,12
"text1315",0.0804833561331509,0.0144778841769266,0.02234382124943,0.0055859553123575,0.0247378020975832,0.0151618787049704,0.0083219334245326,0.00866393068855449,0.00113999088007296,0.503875968992248,0.0319197446420429,0.02234382124943,0.144436844505244,0.10202918376653,0.0144778841769266,10
"text1316",0.0203236245954693,0.13915857605178,0.0354692556634304,0.0148867313915858,0.0148867313915858,0.0059546925566343,0.00401294498381877,0.0277022653721683,0.00168284789644013,0.00478964401294498,0.0113915857605178,0.0137216828478964,0.117411003236246,0.574110032362459,0.0144983818770227,14
"text1317",0.0164182328796716,0.113631453877727,0.0164182328796716,0.00799308705984014,0.0261395549794772,0.0773385180384532,0.0138258803197235,0.0254914668394902,0.00216029379995679,0.00993735147980125,0.0183624972996327,0.0928926333981422,0.114279542017714,0.43249081875135,0.0326204363793476,14
"text1318",0.0255497764394562,0.157222374304225,0.00611369650515558,0.0214435623688293,0.0228123003923716,0.0745505976822703,0.00611369650515558,0.0052924536910302,0.00474495848161329,0.00501870608632174,0.0417008851172552,0.0846792590564833,0.119445204854458,0.381695410165161,0.0436171183502144,14
"text1319",0.0367521367521368,0.0188034188034188,0.0188034188034188,0.0162393162393162,0.0162393162393162,0.600854700854701,0.0290598290598291,0.0188034188034188,0.00854700854700855,0.0188034188034188,0.0162393162393162,0.0162393162393162,0.0111111111111111,0.154700854700855,0.0188034188034188,6
"text1320",0.039460020768432,0.0347871235721703,0.0441329179646937,0.0223260643821391,0.0192107995846314,0.0192107995846314,0.00674974039460021,0.0160955347871236,0.00519210799584631,0.0456905503634476,0.0597092419522326,0.526998961578401,0.0643821391484943,0.0145379023883697,0.0815160955347871,12
"text1321",0.00903580330840698,0.00827101744844777,0.00232268298209835,0.001472920915477,0.00291751642873329,0.000283254022207115,0.000453206435531385,0.417856333559937,0.000283254022207115,0.00300249263539542,0.00155789712213913,0.00903580330840698,0.00869589848175844,0.00504192159528665,0.529769997733968,15
"text1322",0.0277777777777778,0.0277777777777778,0.0213675213675214,0.0662393162393162,0.0213675213675214,0.0405982905982906,0.0341880341880342,0.0277777777777778,0.0277777777777778,0.0341880341880342,0.047008547008547,0.297008547008547,0.0726495726495727,0.0726495726495727,0.181623931623932,12
"text1323",0.0157426420260096,0.0824777549623545,0.0444900752908967,0.0198494182067077,0.130732375085558,0.0198494182067077,0.0177960301163587,0.028062970568104,0.00342231348391513,0.0167693360711841,0.0106091718001369,0.297056810403833,0.0557837097878166,0.0342231348391513,0.223134839151266,12
"text1324",0.0299760191846523,0.206235011990408,0.0335731414868106,0.0299760191846523,0.0119904076738609,0.0191846522781775,0.026378896882494,0.0191846522781775,0.0119904076738609,0.206235011990408,0.0911270983213429,0.163069544364508,0.0407673860911271,0.0443645083932854,0.065947242206235,2
"text1325",0.0277895330794188,0.0184793341797151,0.0182677387501763,0.185004937226689,0.00705318098462407,0.00493722668923685,0.496473409507688,0.0161517844547891,0.000705318098462407,0.0182677387501763,0.00536041754831429,0.0654535195373113,0.0214416701932572,0.0191141204683312,0.0955000705318098,7
"text1326",0.11289500509684,0.028032619775739,0.0249745158002039,0.00815494393476045,0.013506625891947,0.00662589194699286,0.00777268093781855,0.00624362895005097,0.00127420998980632,0.116717635066259,0.0976044852191641,0.0486748216106014,0.172528032619776,0.020769622833843,0.334225280326198,15
"text1327",0.00751173708920188,0.0356807511737089,0.02018779342723,0.015962441314554,0.0723004694835681,0.00610328638497653,0.0117370892018779,0.0328638497652582,0.00469483568075117,0.015962441314554,0.0103286384976526,0.317370892018779,0.0934272300469483,0.0173708920187793,0.33849765258216,15
"text1328",0.0243758904788453,0.00978752400421235,0.18271077247104,0.00607074273678994,0.00811497243387227,0.00319023725453757,0.00374775444465093,0.0947159759648145,0.000402651303970761,0.0169423279440005,0.0463048999566376,0.0882116087468253,0.20928575853311,0.294492969088769,0.0116459146379236,14
"text1329",0.0139416983523447,0.0329531051964512,0.0215462610899873,0.0614702154626109,0.114702154626109,0.0120405576679341,0.0120405576679341,0.0158428390367554,0.0082382762991128,0.0158428390367554,0.0139416983523447,0.282002534854246,0.0728770595690748,0.0158428390367554,0.306717363751584,15
"text1330",0.132874721044981,0.00315295948242327,0.415965440288271,0.00782097741743955,0.00984787994185451,0.00401285752308417,0.00382859365722826,0.0449194357430952,0.00038900149458469,0.123784370329423,0.0366889830681981,0.0040742788117028,0.177343734004873,0.0294412710111991,0.00585549618164322,3
"text1331",0.0685071574642127,0.0378323108384458,0.0439672801635992,0.0316973415132924,0.0316973415132924,0.0286298568507157,0.0224948875255624,0.0255623721881391,0.0102249488752556,0.0378323108384458,0.016359918200409,0.405930470347648,0.065439672801636,0.0316973415132924,0.142126789366053,12
"text1332",0.037037037037037,0.00649464630507285,0.0407231876426189,0.42460944356679,0.037037037037037,0.281902755836405,0.00596805336141829,0.00491486747410918,0.00228190275583641,0.0180796910654731,0.0175530981218185,0.00491486747410918,0.108127084430402,0.00649464630507285,0.00386168158680007,4
"text1333",0.317665600519167,0.0154823158577852,0.00296667130209058,0.0132573123812173,0.123673109905901,0.0581745700644324,0.00519167477865851,0.0120057479256478,0.000741667825522644,0.0184026329207806,0.0318917164974737,0.0200713855282066,0.372873499281509,0.00254948315023409,0.00505261206137301,13
"text1334",0.00248158821645853,0.00824527697726545,0.0233749599743836,0.00560358629522895,0.00752481588216459,0.00560358629522895,0.00872558437399936,0.0132885046429715,0.0010406660262568,0.0548350944604547,0.0226544988792827,0.255123278898495,0.140089657380724,0.433797630483509,0.0176112712135767,14
"text1335",0.00743573401317187,0.00743573401317187,0.0214574038665817,0.0103038028468239,0.0115785001062248,0.00902910558742299,0.00169959634586786,0.00584236243892076,0.00138092203101763,0.0469513490545995,0.0498194178882515,0.336307626938602,0.437646059060973,0.0287869131081368,0.0243254727002337,13
"text1336",0.00203622659858984,0.0512703622659859,0.0118830537320691,0.0212740092389983,0.0407853148553367,0.0470763433017262,0.0103330902017992,0.0168064672988087,0.000486263068319961,0.00723316314125942,0.012247751033309,0.193046438123025,0.0702346219304644,0.463378312667153,0.0519085825431558,14
"text1337",0.00974568535759925,0.00999845529482805,0.0548651191529399,0.00717585766243979,0.00755501256828299,0.00224684388647821,0.000982994200334218,0.00161491904340622,0.000140427742904888,0.551473789161787,0.0214573591158669,0.059667747960287,0.249034559267529,0.0060383929449102,0.0180028366404067,10
"text1338",0.184287812041116,0.138032305433186,0.00697503671071953,0.00807635829662261,0.0201908957415565,0.0741556534508076,0.290014684287812,0.0113803230543319,0.00367107195301028,0.0190895741556534,0.0994860499265786,0.0179882525697504,0.0245961820851689,0.00587371512481645,0.0961820851688693,7
"text1339",0.128034093014638,0.0040763387066889,0.00296460996850102,0.00352047433759496,0.0240874559940708,0.0179729479340374,0.00796738929034649,0.0140818973503798,0.00296460996850102,0.0179729479340374,0.00852325365944043,0.0118584398740041,0.05076894571058,0.529924031869557,0.175282564387623,14
"text1340",0.185185185185185,0.0797430083144369,0.114890400604686,0.0343915343915344,0.0196523053665911,0.267951625094482,0.00944822373393802,0.0253212396069539,0.00604686318972033,0.0139833711262283,0.111489040060469,0.0525321239606954,0.00831443688586546,0.0400604686318972,0.0309901738473167,6
"text1341",0.0691434468524252,0.0939112487100103,0.0412796697626419,0.0103199174406605,0.0196078431372549,0.0567595459236326,0.0196078431372549,0.0257997936016512,0.0103199174406605,0.022703818369453,0.0908152734778122,0.17750257997936,0.0567595459236326,0.205366357069143,0.100103199174407,14
"text1342",0.0281521413596885,0.0254567235699311,0.0371368673255466,0.00838574423480084,0.0119796346211441,0.0200658879904163,0.00479185384845762,0.0146750524109015,0.00299490865528601,0.0452231206948188,0.0299490865528601,0.0299490865528601,0.178197064989518,0.519616651692123,0.0434261755016472,14
"text1343",0.00324807145757207,0.407632967925294,0.00324807145757207,0.0979496548924076,0.00370483150629314,0.00370483150629314,0.00218229801055623,0.00370483150629314,0.000507511165245635,0.0171031262687779,0.330136012992286,0.00537961835160374,0.0158850994721884,0.00720665854648802,0.0984064149411287,2
"text1344",0.020310633213859,0.526403823178017,0.0181600955794504,0.0425328554360812,0.0181600955794504,0.00597371565113501,0.0145758661887694,0.0174432497013142,0.0031063321385902,0.00525686977299881,0.109916367980884,0.108482676224612,0.0755077658303465,0.0160095579450418,0.0181600955794504,2
"text1345",0.202265372168285,0.107605177993528,0.063915857605178,0.228964401294498,0.0129449838187702,0.0372168284789644,0.0275080906148867,0.0226537216828479,0.00809061488673139,0.063915857605178,0.0687702265372168,0.0396440129449838,0.0202265372168285,0.0833333333333333,0.0129449838187702,4
"text1346",0.010077519379845,0.282170542635659,0.0124031007751938,0.0310077519379845,0.010077519379845,0.0449612403100775,0.0147286821705426,0.00775193798449612,0.00775193798449612,0.0542635658914729,0.414728682170543,0.0449612403100775,0.024031007751938,0.0170542635658915,0.024031007751938,11
"text1347",0.0277541772868876,0.016709147550269,0.0158595298782215,0.0154347210421977,0.00396488246955537,0.00693854432172189,0.0175587652223166,0.0154347210421977,0.00141602945341263,0.099546870574908,0.0982724440668366,0.0693854432172189,0.0999716794109318,0.00778816199376947,0.503964882469555,15
"text1348",0.0179995443153338,0.400774663932559,0.0104807473228526,0.0453406242879927,0.00432900432900433,0.00637958532695375,0.00706311232627022,0.0316700843016633,0.00227842333105491,0.0227842333105491,0.29004329004329,0.0706311232627022,0.0050125313283208,0.0050125313283208,0.0802005012531328,2
"text1349",0.119014194353455,0.568242083918265,0.0207455935111527,0.0923412884105444,0.00296365621587896,0.0127905163001092,0.0127905163001092,0.00857900483543909,0.00155981906098893,0.0198097020745594,0.0230853221026361,0.0642645453127437,0.0375916393698331,0.00764311339884573,0.00857900483543909,2
"text1350",0.0193205944798301,0.0276008492569002,0.013588110403397,0.0148619957537155,0.00912951167728238,0.00721868365180467,0.00276008492569002,0.0116772823779193,0.00212314225053079,0.0148619957537155,0.0225053078556263,0.035244161358811,0.193842887473461,0.574097664543524,0.0511677282377919,14
"text1351",0.12937595129376,0.0700152207001522,0.0700152207001522,0.0654490106544901,0.015220700152207,0.0517503805175038,0.0334855403348554,0.0654490106544901,0.015220700152207,0.106544901065449,0.12937595129376,0.15220700152207,0.0289193302891933,0.0289193302891933,0.0380517503805175,12
"text1352",0.00549828178694158,0.180756013745704,0.0199312714776632,0.00756013745704467,0.015807560137457,0.00652920962199313,0.00652920962199313,0.00652920962199313,0.00343642611683849,0.50446735395189,0.0395189003436426,0.146735395189003,0.0281786941580756,0.0168384879725086,0.0116838487972509,10
"text1353",0.0504065040650407,0.247967479674797,0.0479674796747968,0.0772357723577236,0.017479674796748,0.017479674796748,0.017479674796748,0.0333333333333333,0.0040650406504065,0.0845528455284553,0.271138211382114,0.067479674796748,0.00772357723577236,0.0443089430894309,0.0113821138211382,11
"text1354",0.0903590944574551,0.0102946916471507,0.00268345042935207,0.0107338017174083,0.00253708040593286,0.0426424668227947,0.0138075722092116,0.0127829820452771,0.000487900078064012,0.0127829820452771,0.622414129586261,0.0994340359094457,0.0193696330991413,0.00224434035909446,0.0574258391881343,11
"text1355",0.00415368639667705,0.147900904910251,0.0148345942738466,0.0112742916481234,0.067794095831479,0.0206200860406468,0.00548879988132325,0.0170597834149236,0.00237353508381546,0.00726895119418484,0.35884883548435,0.262275626761608,0.0495475448746477,0.0103842159916926,0.0201750482124314,11
"text1356",0.0403645833333333,0.0481770833333333,0.0442708333333333,0.0247395833333333,0.0364583333333333,0.0208333333333333,0.0208333333333333,0.0286458333333333,0.0169270833333333,0.0598958333333333,0.0247395833333333,0.458333333333333,0.0559895833333333,0.0208333333333333,0.0989583333333333,12
"text1357",0.00960513769701049,0.011161590666891,0.0968085703068035,0.00666049694318246,0.00245386729485669,0.000308486174210556,0.00350552470693813,0.00632396657131639,0.000182287284760783,0.661885130966403,0.0510825060295025,0.0696337427786191,0.0345504515115823,0.00527230915923495,0.0405659319086881,10
"text1358",0.126806299723981,0.246630946582237,0.0357200844292905,0.0181847702549115,0.0176976781945121,0.0142880337717162,0.00893002110732262,0.0128267575905179,0.00259782432213022,0.038642636791687,0.157493099529144,0.0084429290469232,0.18574443903231,0.0250040591005033,0.100990420522812,2
"text1359",0.0631172839506173,0.0478395061728395,0.0158950617283951,0.0103395061728395,0.00709876543209877,0.00848765432098765,0.0242283950617284,0.442283950617284,0.00200617283950617,0.0182098765432099,0.148302469135802,0.0927469135802469,0.0496913580246914,0.0117283950617284,0.0580246913580247,8
"text1360",0.0196237650561646,0.273379347678982,0.0216538097171471,0.0123156042766274,0.0131276221410204,0.474353769116254,0.00622547029367979,0.00541345242928678,0.00216538097171471,0.00703748815807281,0.0833671674110164,0.0374881580728109,0.0240898633103262,0.0119095953444309,0.00784950602246583,6
"text1361",0.051831668180442,0.226581895246745,0.0142294883439298,0.0411141386618226,0.00914320314865274,0.0629125037844384,0.00296699969724493,0.00660006055101423,0.000605510142294883,0.242930669088707,0.135755373902513,0.0912503784438389,0.049470178625492,0.0294883439297608,0.0351195882531032,10
"text1362",0.0390070921985816,0.0443262411347518,0.0656028368794326,0.0549645390070922,0.0230496453900709,0.0390070921985816,0.0230496453900709,0.0230496453900709,0.0177304964539007,0.0815602836879433,0.124113475177305,0.331560283687943,0.049645390070922,0.0336879432624113,0.049645390070922,12
"text1363",0.0247371675943105,0.0265924551638837,0.0173160173160173,0.0080395794681509,0.0191713048855906,0.0525664811379097,0.0210265924551639,0.0080395794681509,0.015460729746444,0.00989486703772418,0.054421768707483,0.303030303030303,0.0859616573902288,0.303030303030303,0.0507111935683364,12
"text1364",0.0405268490374873,0.0648429584599797,0.0314083080040527,0.0283687943262411,0.0587639311043566,0.110435663627153,0.0192502532928065,0.0101317122593718,0.0162107396149949,0.0587639311043566,0.131712259371834,0.286727456940223,0.0405268490374873,0.049645390070922,0.0526849037487335,12
"text1365",0.0137360736281226,0.0115562936820981,0.012594284132586,0.00252577676285378,0.00387516434848799,0.00584734620441492,0.00138398726731714,0.00875371946578091,0.000657393951975642,0.0632482181163933,0.0370908587640994,0.405992664867483,0.37724032938897,0.002421977717805,0.0530759117016123,12
"text1366",0.0426565433912972,0.00359212996979345,0.00163278634990611,0.529920809862029,0.00200016327863499,0.00151032737366316,0.00628622744713854,0.203690097150788,0.000408196587476529,0.0324924483631317,0.0508612947995755,0.0853947261000898,0.0191444199526492,0.000775573516205405,0.019634255857621,4
"text1367",0.016025641025641,0.016025641025641,0.030448717948718,0.016025641025641,0.016025641025641,0.016025641025641,0.0256410256410256,0.016025641025641,0.737179487179487,0.0256410256410256,0.016025641025641,0.016025641025641,0.016025641025641,0.016025641025641,0.0208333333333333,9
"text1368",0.0425170068027211,0.0935374149659864,0.0629251700680272,0.0272108843537415,0.0170068027210884,0.0527210884353742,0.0782312925170068,0.0476190476190476,0.0170068027210884,0.277210884353742,0.0782312925170068,0.0782312925170068,0.0527210884353742,0.0272108843537415,0.0476190476190476,10
"text1369",0.106717363751584,0.0550063371356147,0.0192648922686945,0.0572877059569075,0.0055766793409379,0.00253485424588086,0.0474017743979721,0.0344740177439797,0.00253485424588086,0.264131812420786,0.119645120405577,0.0504435994930291,0.00785804816223067,0.0671736375158428,0.159949302915082,10
"text1370",0.092090395480226,0.092090395480226,0.0310734463276836,0.0225988700564972,0.292090395480226,0.0107344632768362,0.00903954802259887,0.0446327683615819,0.00734463276836158,0.0259887005649718,0.0225988700564972,0.12090395480226,0.197175141242938,0.0107344632768362,0.0209039548022599,5
"text1371",0.0215397739390062,0.00426530177010023,0.0119428449562807,0.0391341437406697,0.00778417573043293,0.00874386862870548,0.00810407336319044,0.0240989550010663,0.00106632544252506,0.00714438046491789,0.653337598635103,0.123267221155897,0.0317764981872467,0.0256984431648539,0.0320963958200043,11
"text1372",0.327003165084125,0.0289379119963828,0.277099545465363,0.00166583374979177,0.00930487137383689,0.00680612074914923,0.0153018728730873,0.00445015587444373,0.000237976249970253,0.0133028723733371,0.112182004235977,0.045144094619357,0.103329287737084,0.0183717664977035,0.0368625211203922,1
"text1373",0.000973134535849581,0.00170298543773677,0.159976366732701,0.0248496854690161,0.00107739895040489,0.000868870121294269,0.0020157786814027,0.0045181246307302,0.000347548048517708,0.276648246620095,0.040176554408647,0.418135057171654,0.0353803913391026,0.00597782643450457,0.0273520314183436,12
"text1374",0.00952827241487035,0.0198375507653858,0.0132771009059669,0.00531084036238675,0.00859106529209622,0.00484223680099969,0.00718525460793502,0.0123398937831928,0.00156201187129022,0.0170259293970634,0.0132771009059669,0.820212433614495,0.0123398937831928,0.00390502967822555,0.0507653858169322,12
"text1375",0.00911102433945074,0.00754913445268775,0.00520629962254328,0.00911102433945074,0.0879864636209814,0.106338669790446,0.011844331641286,0.0153585838865027,0.00130157490563582,0.00833007939606924,0.106729142262137,0.206299622543277,0.028634647923988,0.320317584276975,0.0758818169985683,14
"text1376",0.0159063100856494,0.0746373011711239,0.00804055235098759,0.014333158538717,0.00646740080405524,0.0117112392938297,0.00436986540814543,0.0101380877468974,0.00174794616325817,0.0253452193672435,0.0562838664569131,0.60216745324244,0.0531375633630484,0.0520887956650935,0.0636252403425974,12
"text1377",0.0295508274231678,0.206855791962175,0.0189125295508274,0.0153664302600473,0.0260047281323877,0.0260047281323877,0.0437352245862884,0.0437352245862884,0.0118203309692671,0.0543735224586288,0.0401891252955083,0.309692671394799,0.0437352245862884,0.0224586288416076,0.107565011820331,12
"text1378",0.0195955150372,0.214188410353138,0.0117363512522268,0.00419155401865242,0.00576338677564707,0.0211673477941947,0.0129938174578225,0.00827831918683852,0.00136225505606204,0.06077753327046,0.560620349994761,0.0293408781305669,0.0394006077753327,0.00733521953264173,0.00324845436445562,11
"text1379",0.102303850491381,0.350008055421299,0.00733043338166586,0.279442564846141,0.00660544546479781,0.145561462864508,0.0182052521346866,0.00298050588045755,0.000805542129853391,0.00733043338166586,0.00322216851941357,0.0517963589495731,0.00974705977122604,0.00539713227001772,0.009263734493314,2
"text1380",0.0158428390367554,0.0101394169835234,0.0158428390367554,0.0196451204055767,0.017743979721166,0.0120405576679341,0.0196451204055767,0.0196451204055767,0.0120405576679341,0.0462610899873257,0.166032953105196,0.572877059569075,0.0405576679340938,0.0139416983523447,0.017743979721166,12
"text1381",0.101274312541918,0.185781354795439,0.0731052984574111,0.0268276324614353,0.0207914151576123,0.0147551978537894,0.0127431254191818,0.0187793427230047,0.00871898054996647,0.15962441314554,0.0288397048960429,0.238095238095238,0.0549966465459423,0.0268276324614353,0.0288397048960429,12
"text1382",0.0567839717637289,0.0209695837226202,0.00726668742863075,0.00570954012249559,0.0162981418042147,0.0116266998858092,0.00851240527353888,0.0038409633551334,0.00103809820409011,0.0296896086369771,0.0265753140247067,0.724177307173259,0.0380982040901069,0.0181667185715769,0.0312467559431122,12
"text1383",0.0221169036334913,0.15955766192733,0.0481832543443918,0.0339652448657188,0.0481832543443918,0.0197472353870458,0.0173775671406003,0.0244865718799368,0.00789889415481833,0.0102685624012638,0.339652448657188,0.0600315955766193,0.114533965244866,0.0173775671406003,0.0766192733017378,11
"text1384",0.00649122807017544,0.0496491228070175,0.0175438596491228,0.0396491228070175,0.155964912280702,0.0043859649122807,0.00701754385964912,0.0359649122807018,0.013859649122807,0.0133333333333333,0.0112280701754386,0.263859649122807,0.0496491228070175,0.022280701754386,0.309122807017544,15
